,start,end,text,url,name
441,2315.0,2318.0," Dependiendo del resultado, ya me tiene que retornar varias cositas.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
442,2320.0,2323.0, Lo que va a retornar sí o sí es un número.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
443,2324.0,2325.0, Ese número depende del resultado.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
444,2326.0,2329.0," Si retorna un cero, la constelación se creó y envió.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
445,2330.0,2331.0, Bien.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
446,2332.0,2334.0," Si envía un uno, significa que hubo un error al crear la constelación.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
447,2335.0,2338.0," Y si devuelve un dos, es que hubo un error al enviar la constelación.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
448,2340.0,2343.0," Entonces, si ese caso es cero, él me envía ese número.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
449,2344.0,2347.0, Él me va a enviar también el email con el cual se hizo la constelación.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
450,2348.0,2354.0," Entonces, lo que yo hago acá es que cargo esta sección de carga.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
451,2355.0,2356.0, Se quita.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
452,2357.0,2361.0," A gut.resurl en el primer párrafo, como ustedes lo vieron, en vez de que decía hub.avisos,",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
453,2362.0,2365.0, pues ahí ya le insertamos el email y pues que lo haga flex.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
454,2366.0,2367.0, Y ya me lo muestra.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
455,2367.0,2371.0," En dado caso que sea uno, el error al crear la constelación va a ser una cosita.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
456,2372.0,2376.0," Lo mismo va a poner en none, la carga no va a quitar de despliegue.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
457,2377.0,2381.0," Va a desplegar el .result, pero además me va a modificar la parte dos, donde dice los errores.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
458,2382.0,2383.0, Me va a poner los errores que efectivamente se han devuelto.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
459,2384.0,2385.0, Un tipo de error y un JSON.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
460,2386.0,2390.0," De dónde sale esta información se los mostrará en la API, pero esto es el resultado del sistema Alegra.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
461,2391.0,2397.0," Y en dado caso que sea el tercero, que sea un error al enviar la constelación, aquí hay que hacer un poquito de cositas más.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
462,2398.0,2402.0," Se vuelve a poner la sección de carga en none, pero se modifican los tres,",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
463,2403.0,2408.0," porque no es el mismo texto, no es el mismo mensaje si se erró, si hubo un error al crearla que al enviarla.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
464,2409.0,2413.0, Al enviarla es más fácil porque sí se creó y es posiblemente alguien del equipo pueda enviarla en el menor tiempo posible.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
465,2414.0,2416.0, Entonces por eso es que se están separados.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
466,2417.0,2420.0, Y aquí también está la parte de error que puede dar más información.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
467,2421.0,2422.0, Así es como se conecta.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
468,2423.0,2425.0," Ahora, ¿qué pasa con el backend?",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
469,2426.0,2430.0, ¿Dónde está eso? ¿Dónde está la dichosa API? ¿Cómo se configuró? ¿Dónde se creó eso?,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
470,2431.0,2432.0, Ya vamos para allá.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
471,2433.0,2435.0," Yo les mencioné Includes, que es la API.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
472,2436.0,2445.0, Aquí está toda la información y aquí en la API está el backend.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
473,2446.0,2448.0, Y aquí está toda la magia que hay detrás.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
474,2449.0,2450.0, Esto requiere tres archivos.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
475,2451.0,2456.0," Uno, función de request, otro que es función de calcular precios y otro que es la función de ID.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
476,2457.0,2461.0, Las vamos a abordar a medida que avancemos el código para tener más contexto.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
477,2462.0,2463.0, Y aquí hay una función que se llama crear items.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
478,2464.0,2465.0," Lo mismo, haremos lo mismo.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
479,2466.0,2469.0, No está en un archivo porque me generó problemas cuando tenía un archivo.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
480,2470.0,2471.0, Y un par de modificaciones probablemente se sacan.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
481,2472.0,2475.0," Para configurar la API, está la función.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
482,2476.0,2477.0," Hub, API, cotización, placas.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
483,2478.0,2481.0," Utilizo la función registrar, REST, ROUTE.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
484,2482.0,2483.0," La llamo Hub, la llamo cotización, placas.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
485,2484.0,2485.0," El es la cotización, placas.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
486,2486.0,2487.0, Veanlo acá.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
487,2488.0,2492.0," Y ¿qué es? Que recibe métodos POST, quiere decir que se le envían y él tiene un callback.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
488,2493.0,2494.0, Él devuelve algo.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
489,2495.0,2497.0," Ese es Hub, cotización, placas, callback.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
490,2498.0,2499.0, ¿Eso dónde está? Se creó después.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
491,2500.0,2501.0, Está acá siguiente.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
492,2502.0,2505.0," Aquí, este callback es donde pasa todo.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
493,2506.0,2510.0, Donde pasa todo lo que necesitamos hacer para la cotización.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
494,2512.0,2514.0, Él recibe el request.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
495,2515.0,2521.0," Como ustedes pueden ver, yo aquí no he definido request, porque request es lo que le llega por la API.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
496,2522.0,2524.0, Es ese JSON que le llega acá.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
497,2525.0,2529.0, Yo esto le hago un GET PARAMS para tener los parámetros y le guardo una variable llamada data.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
498,2530.0,2532.0, Lo primero es que creo los sítios de cotización.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
499,2533.0,2538.0," Es decir, cojo los productos y los creo en el formato que Allegra me pide para utilizarlos.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
500,2539.0,2540.0, ¿Cómo hago eso?,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
501,2541.0,2546.0," Primero vemos si existe, porque podrá cotizar o señalización y no implementos.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
502,2547.0,2548.0, O implemento solamente y no señalización.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
503,2549.0,2550.0, Puede ocurrir.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
504,2551.0,2553.0," Si existen los datos, se va a hacer todo este proceso.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
505,2554.0,2556.0," Si no, me va a dejar items.placas como un NA.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
506,2557.0,2568.0," Él va, me coge de esa data, el elemento items.p, y él va a hacer un FOR recorriendo esa tabla, haciendo todo un proceso.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
507,2569.0,2570.0, ¿Cuál es el proceso?,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
508,2571.0,2578.0," Él me va a separar esta información y me la va a separar como dentro de un array, como en pedacitos.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
509,2578.0,2585.0," El 0 es el no, el 1 es el tipo de producto, el 1 es el material, el área, ese tipo de cosas.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
510,2586.0,2590.0," Por ejemplo, yo calculo el área, el área es el array 3 y el array 4.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
511,2591.0,2592.0, Aquí ya tengo el área.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
512,2593.0,2594.0," El precio, vamos a hablar del precio.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
513,2595.0,2596.0, Aquí necesitamos la función PrecioSeñales.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
514,2597.0,2598.0, ¿Esa dónde está? Esa está en PHP.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
515,2599.0,2601.0, Vamos acá a public assets y vamos acá a PHP.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
516,2602.0,2603.0, Función CalcularPrecio.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
517,2604.0,2605.0, Voy a ir acá.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
518,2606.0,2607.0, ¿Cómo se calcula el precio?,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
519,2608.0,2609.0, La primera es en implementos.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
520,2610.0,2619.0," Lo único que yo hago es que busco los datos del producto dentro de la tabla donde están los precios, donde está este temporal.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
521,2620.0,2630.0," Si es un extintor, busco dónde están los extintores, filtros que sean multipropósitos y filtros que sean el tamaño que me dieron, 5 libras, 10 libras, 20 libras, y devuelvo el precio.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
522,2631.0,2635.0, Y lo mismo pasa en señalización con un detalle.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
523,2635.0,2637.0," Si es una placa, busco las placas.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
524,2638.0,2641.0," Si es de polilam, la filtro por polilam, por ejemplo, pero ¿cómo filtra el área?",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
525,2642.0,2647.0," Ustedes vieron que yo calculé el área, entonces ya con el área calculada puedo filtrar acá, pero no toda el área se consigue acá.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
526,2648.0,2650.0," Podemos que tenga 220 por 10, por ejemplo.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
527,2651.0,2652.0, Pero vamos a que le digo 21 por 11.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
528,2653.0,2655.0," Acá en la h6, ¿cómo hacemos?",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
529,2656.0,2665.0," Aquí vamos a una función que lo que va a hacer es que me va a buscar el ítem más cercano en área, por encima y por debajo.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
530,2666.0,2677.0," Entonces, por ejemplo, 200 por 12.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
531,2678.0,2679.0," Perdón, 20 por 12.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
532,2680.0,2683.0, Me da 240. 240 no está en mis referencias.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
533,2683.0,2686.0," Entonces, va a buscar los dos números más cercanos. Uno por encima y uno por debajo.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
534,2687.0,2690.0, El más cercano es 200 y el más cercano por arriba es 300.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
535,2691.0,2694.0," Entonces, va a crear una regresión lineal con estos X.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
536,2695.0,2697.0, X va a ser 200 y 300 el área y Y va a ser los precios.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
537,2698.0,2699.0, Y me va a calcular el precio.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
538,2700.0,2704.0," Entonces, el precio va a estar entre 4,000 y 6,000 porque va a estar entre 200 y 300 el área.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
539,2705.0,2707.0, Más o menos ese es el proceso.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
540,2708.0,2709.0, Y eso es todo lo que ocurre acá.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
541,2710.0,2727.0," Entonces, cuando estamos en la API, yo le doy donde está esa información, le doy el área, le doy la categoría, que es lo que tiene que filtrar para buscar, le doy el área, le doy el archivo y me devuelve ese precio.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
542,2728.0,2729.0, En este caso calculado o buscado.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
543,2730.0,2744.0," La función de ID items, no creo que sea muy interesante, es que en esos filtros me tiene que devolver ese ID, esa primera columna del ID, veanla acá, que es el ID que está enlazado con el sistema Alegra.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
544,2745.0,2746.0," Entonces, esto es lo que necesitamos que nos devuelva.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
545,2747.0,2748.0," Entonces, aquí está.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
546,2749.0,2751.0," Entonces, esa es la función, él me devuelve ese ID porque es lo que necesito para hacer la cotización.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
547,2752.0,2753.0, Aquí tenemos un truco.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
548,2753.0,2760.0," La descripción, él va a tener lo que es toda la información de la cotización, tamaño, cantidad, todo eso, para hacerlo más ejemplificado.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
549,2761.0,2765.0," Y además de eso me va a agregar la descripción, las especificaciones y el texto.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
550,2766.0,2770.0, Aquí es donde se guarda y va a quedar en la cotización como un añadido más.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
551,2771.0,2778.0," Después hacemos toda esa información, que ya recordé que es el ID, la descripción, el precio y el área.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
552,2779.0,2781.0," Y el área no es sino de la cantidad, si no me equivoco.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
553,2781.0,2784.0, Lo vamos a crear en un formato JSON.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
554,2785.0,2786.0," Entonces, aquí utilizamos la función crearItems.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
555,2787.0,2794.0," Que ustedes ven acá, es que él me crea en un formato JSON, es un string, pero está en formato JSON, donde me va a agregar en cada pedacito los valores que yo necesito.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
556,2795.0,2798.0, Y así es como debe estar configurado un ítem de producto.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
557,2799.0,2804.0," Importante el ID, porque es el que va a buscar en Alegra para terminar de enlazarlo.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
558,2805.0,2815.0," Lo mismo pasa con implementos de seguridad industrial, solo que no tiene la parte de cálculo extrema, sino que solo busca el precio, porque no hay un extintor de 1.5.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
559,2816.0,2818.0," Es de 1, es de 2, es de 5, es de 10.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
560,2819.0,2826.0," Son productos que no tienen variabilidad, por alguna característica en específico.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
